año,mes,Activos,Ocupados,Parados,Tasa Act,Tasa Paro,Tasa Paro ROC
2006,7,21769.933333333334,19958.066666666666,1811.9,58.66666666666667,8.32,0.9857819905213271
2006,8,21813.866666666665,20024.533333333333,1789.4,58.70333333333333,8.2,0.9855769230769229
2006,9,21857.8,20091.0,1766.9,58.74,8.08,0.9853658536585367
2006,10,21910.13333333333,20125.8,1784.4,58.78666666666667,8.14,1.0074257425742574
2006,11,21962.466666666667,20160.600000000002,1801.9,58.833333333333336,8.2,1.0073710073710072
2006,12,22014.8,20195.4,1819.4,58.88,8.26,1.0073170731707317
2007,1,22053.466666666667,20219.433333333334,1834.0,58.88666666666667,8.313333333333333,1.006456820016142
2007,2,22092.13333333333,20243.466666666667,1848.6000000000001,58.89333333333333,8.366666666666667,1.0064153969526866
2007,3,22130.8,20267.5,1863.2,58.9,8.42,1.0063745019920318
2007,4,22205.233333333334,20371.966666666667,1833.2,59.01,8.256666666666666,0.9806017418844022
2007,5,22279.666666666664,20476.433333333334,1803.2,59.12,8.093333333333334,0.9802180056519986
2007,6,22354.1,20580.9,1773.2,59.23,7.93,0.979818780889621
2007,7,22422.6,20638.4,1784.2,59.32,7.956666666666666,1.0033627574611181
2007,8,22491.1,20695.9,1795.2,59.41,7.983333333333333,1.0033514872224552
2007,9,22559.6,20753.4,1806.2,59.5,8.01,1.003340292275574
2007,10,22593.033333333333,20741.56666666667,1851.4666666666667,59.49,8.196666666666667,1.023304203079484
2007,11,22626.466666666667,20729.733333333334,1896.7333333333333,59.48,8.383333333333333,1.0227734851565675
2007,12,22659.9,20717.9,1942.0,59.47,8.57,1.0222664015904575
2008,1,22710.06666666667,20685.266666666666,2024.8333333333333,59.53666666666667,8.913333333333334,1.0400622325943214
2008,2,22760.233333333334,20652.633333333335,2107.6666666666665,59.60333333333333,9.256666666666666,1.038519072550486
2008,3,22810.4,20620.0,2190.5,59.67,9.6,1.0370903853078863
2008,4,22884.466666666667,20628.966666666667,2255.5666666666666,59.803333333333335,9.853333333333333,1.026388888888889
2008,5,22958.533333333333,20637.933333333334,2320.633333333333,59.93666666666667,10.106666666666666,1.0257104194857916
2008,6,23032.6,20646.9,2385.7,60.07,10.36,1.025065963060686
2008,7,23074.1,20616.733333333334,2457.3666666666663,60.123333333333335,10.65,1.027992277992278
2008,8,23115.6,20586.56666666667,2529.0333333333333,60.17666666666666,10.94,1.0272300469483566
2008,9,23157.1,20556.4,2600.7,60.23,11.23,1.0265082266910421
2008,10,23192.1,20389.36666666667,2802.733333333333,60.269999999999996,12.083333333333334,1.0759869397447315
2008,11,23227.1,20222.333333333332,3004.766666666667,60.31,12.936666666666666,1.0706206896551722
2008,12,23262.1,20055.3,3206.8,60.35,13.79,1.0659623808296832
2009,1,23275.6,19798.333333333332,3477.266666666667,60.36333333333334,14.94,1.0833937635968094
2009,2,23289.1,19541.36666666667,3747.733333333333,60.376666666666665,16.09,1.0769745649263722
2009,3,23302.6,19284.4,4018.2,60.39,17.24,1.0714729645742695
2009,4,23299.533333333333,19241.0,4058.6666666666665,60.36,17.416666666666664,1.010247486465584
2009,5,23296.466666666667,19197.600000000002,4099.133333333333,60.33,17.593333333333334,1.0101435406698567
2009,6,23293.4,19154.2,4139.6,60.3,17.77,1.0100416824554754
2009,7,23268.86666666667,19135.600000000002,4133.533333333334,60.21666666666666,17.763333333333332,0.9996248358656912
2009,8,23244.333333333332,19117.0,4127.466666666666,60.13333333333333,17.756666666666668,0.9996246950647403
2009,9,23219.8,19098.4,4121.4,60.05,17.75,0.9996245541580626
2009,10,23221.666666666668,19029.06666666667,4192.599999999999,60.03,18.053333333333335,1.0170892018779343
2009,11,23223.533333333333,18959.733333333334,4263.8,60.01,18.356666666666666,1.0168020679468242
2009,12,23225.4,18890.4,4335.0,59.99,18.66,1.0165244234610495
2010,1,23240.433333333334,18811.233333333334,4429.233333333334,60.02333333333333,19.053333333333335,1.0210789567702752
2010,2,23255.466666666667,18732.06666666667,4523.466666666666,60.05666666666667,19.446666666666665,1.0206438068579424
2010,3,23270.5,18652.9,4617.7,60.09,19.84,1.0202262598560166
2010,4,23315.8,18685.633333333335,4630.233333333334,60.196666666666665,19.856666666666666,1.0008400537634408
2010,5,23361.100000000002,18718.366666666665,4642.766666666666,60.303333333333335,19.873333333333335,1.0008393486654357
2010,6,23406.4,18751.1,4655.3,60.41,19.89,1.0008386447500839
2010,7,23405.733333333334,18773.733333333334,4632.0,60.39666666666666,19.79,0.9949723479135243
2010,8,23405.06666666667,18796.366666666665,4608.7,60.38333333333333,19.69,0.9949469429004549
2010,9,23404.4,18819.0,4585.4,60.37,19.59,0.9949212798374809
2010,10,23395.3,18770.966666666667,4624.333333333333,60.33,19.763333333333332,1.0088480517270715
2010,11,23386.2,18722.933333333334,4663.266666666666,60.29,19.936666666666667,1.008770450328892
2010,12,23377.1,18674.9,4702.2,60.25,20.11,1.0086941982945996
2011,1,23367.166666666664,18592.0,4775.2,60.22,20.433333333333334,1.01607823636665
2011,2,23357.233333333334,18509.100000000002,4848.2,60.19,20.756666666666664,1.0158238172920064
2011,3,23347.3,18426.2,4921.2,60.16,21.08,1.01557732455436
2011,4,23386.933333333334,18491.466666666667,4895.533333333333,60.25333333333333,20.933333333333334,0.9930423782416193
2011,5,23426.566666666666,18556.733333333334,4869.866666666667,60.346666666666664,20.786666666666665,0.9929936305732483
2011,6,23466.2,18622.0,4844.2,60.44,20.64,0.9929441949967929
2011,7,23471.633333333335,18576.166666666668,4895.466666666666,60.44,20.853333333333335,1.0103359173126616
2011,8,23477.066666666666,18530.333333333332,4946.733333333334,60.44,21.066666666666666,1.010230179028133
2011,9,23482.5,18484.5,4998.0,60.44,21.28,1.010126582278481
2011,10,23468.433333333334,18374.0,5094.433333333333,60.39,21.706666666666667,1.0200501253132832
2011,11,23454.366666666665,18263.5,5190.866666666667,60.339999999999996,22.133333333333333,1.0196560196560196
2011,12,23440.3,18153.0,5287.3,60.29,22.56,1.0192771084337349
2012,1,23437.866666666665,18023.7,5414.166666666667,60.29666666666667,23.10333333333333,1.0240839243498818
2012,2,23435.433333333334,17894.399999999998,5541.033333333333,60.303333333333335,23.64666666666667,1.02351752993796
2012,3,23433.0,17765.1,5667.9,60.31,24.19,1.0229771638003946
2012,4,23451.833333333332,17762.899999999998,5688.933333333333,60.373333333333335,24.26,1.0028937577511368
2012,5,23470.666666666668,17760.7,5709.966666666666,60.43666666666667,24.33,1.0028854080791425
2012,6,23489.5,17758.5,5731.0,60.5,24.4,1.0028771064529387
2012,7,23490.3,17728.233333333334,5762.066666666667,60.516666666666666,24.529999999999998,1.005327868852459
2012,8,23491.100000000002,17697.966666666667,5793.133333333333,60.53333333333333,24.66,1.0052996331023238
2012,9,23491.9,17667.7,5824.2,60.55,24.79,1.005271695052717
2012,10,23448.06666666667,17558.266666666666,5889.8,60.44333333333333,25.116666666666667,1.0131773564609385
2012,11,23404.233333333334,17448.833333333336,5955.4,60.336666666666666,25.44333333333333,1.0130059721300597
2012,12,23360.4,17339.4,6021.0,60.23,25.77,1.0128389886021225
2013,1,23343.06666666667,17236.333333333336,6106.733333333334,60.21333333333333,26.16,1.0151338766006985
2013,2,23325.733333333334,17133.266666666666,6192.466666666666,60.196666666666665,26.55,1.014908256880734
2013,3,23308.4,17030.2,6278.2,60.18,26.94,1.0146892655367232
2013,4,23274.9,17073.666666666668,6201.233333333334,60.12,26.64666666666667,0.9891116060381094
2013,5,23241.4,17117.13333333333,6124.266666666666,60.06,26.35333333333333,0.9889917438078558
2013,6,23207.9,17160.6,6047.3,60.0,26.06,0.9888692132557552
2013,7,23196.4,17183.733333333334,6012.666666666667,60.013333333333335,25.923333333333332,0.9947556919928371
2013,8,23184.9,17206.866666666665,5978.033333333333,60.026666666666664,25.786666666666665,0.9947280442329948
2013,9,23173.4,17230.0,5943.4,60.04,25.65,0.9947001034126164
2013,10,23139.233333333334,17198.4,5940.8,59.98,25.676666666666666,1.0010396361273555
2013,11,23105.06666666667,17166.8,5938.2,59.92,25.703333333333333,1.001038556406595
2013,12,23070.9,17135.2,5935.6,59.86,25.73,1.0010374789262093
2014,1,23008.56666666667,17073.666666666668,5934.833333333334,59.72666666666667,25.796666666666667,1.0025910091980827
2014,2,22946.233333333334,17012.13333333333,5934.066666666667,59.593333333333334,25.863333333333333,1.0025843132187622
2014,3,22883.9,16950.6,5933.3,59.46,25.93,1.0025776517592473
2014,4,22914.56666666667,17084.733333333334,5829.833333333333,59.516666666666666,25.44333333333333,0.9812315207610232
2014,5,22945.233333333334,17218.866666666665,5726.366666666667,59.57333333333334,24.956666666666667,0.9808725271845933
2014,6,22975.9,17353.0,5622.9,59.63,24.47,0.9804995325230399
2014,7,22961.166666666668,17403.333333333332,5557.833333333333,59.59666666666667,24.203333333333333,0.9891023021386732
2014,8,22946.433333333334,17453.666666666668,5492.766666666666,59.56333333333333,23.936666666666667,0.9889822338520865
2014,9,22931.7,17504.0,5427.7,59.53,23.67,0.9888594903216823
2014,10,22963.4,17525.7,5437.7,59.61,23.68,1.0004224757076468
2014,11,22995.1,17547.399999999998,5447.7,59.690000000000005,23.69,1.0004222972972974
2014,12,23026.8,17569.1,5457.7,59.77,23.7,1.0004221190375686
2015,1,22984.333333333332,17531.0,5453.333333333333,59.663333333333334,23.726666666666667,1.00112517580872
2015,2,22941.86666666667,17492.899999999998,5448.966666666667,59.55666666666667,23.753333333333334,1.0011239112110144
2015,3,22899.4,17454.8,5444.6,59.45,23.78,1.0011226494527083
2015,4,22938.100000000002,17592.033333333333,5346.066666666667,59.56333333333333,23.310000000000002,0.9802354920100925
2015,5,22976.8,17729.266666666666,5247.533333333334,59.67666666666667,22.84,0.9798369798369797
2015,6,23015.5,17866.5,5149.0,59.79,22.37,0.9794220665499125
2015,7,22976.833333333332,17927.233333333334,5049.6,59.693333333333335,21.973333333333333,0.9822679183430189
2015,8,22938.166666666668,17987.966666666667,4950.2,59.596666666666664,21.576666666666668,0.9819478155339807
2015,9,22899.5,18048.7,4850.8,59.5,21.18,0.9816159431484628
2015,10,22890.9,18063.86666666667,4827.033333333334,59.47666666666667,21.086666666666666,0.9955933270380862
2015,11,22882.3,18079.033333333333,4803.266666666666,59.45333333333333,20.993333333333332,0.9955738223205817
2015,12,22873.7,18094.2,4779.5,59.43,20.9,0.9955541441727532
2016,1,22856.133333333335,18072.666666666668,4783.466666666666,59.38333333333333,20.933333333333334,1.0015948963317385
2016,2,22838.566666666666,18051.13333333333,4787.433333333333,59.336666666666666,20.966666666666665,1.001592356687898
2016,3,22821.0,18029.6,4791.4,59.29,21.0,1.001589825119237
2016,4,22839.233333333334,18120.066666666666,4719.166666666666,59.33,20.666666666666668,0.9841269841269842
2016,5,22857.466666666667,18210.533333333333,4646.933333333333,59.37,20.333333333333332,0.9838709677419354
2016,6,22875.7,18301.0,4574.7,59.41,20.0,0.9836065573770493
2016,7,22866.566666666666,18376.5,4490.066666666667,59.36666666666667,19.636666666666667,0.9818333333333333
2016,8,22857.433333333334,18452.0,4405.433333333333,59.32333333333333,19.273333333333333,0.9814971991172976
2016,9,22848.3,18527.5,4320.8,59.28,18.91,0.9811483915600139
2016,10,22814.166666666668,18521.033333333333,4293.133333333333,59.17,18.816666666666666,0.9950643398554556
2016,11,22780.033333333333,18514.566666666666,4265.466666666667,59.06,18.723333333333333,0.9950398582816652
2016,12,22745.9,18508.1,4237.8,58.95,18.63,0.9950151326330782
2017,1,22728.36666666667,18484.833333333332,4243.533333333334,58.89333333333334,18.669999999999998,1.0021470746108427
2017,2,22710.833333333332,18461.566666666666,4249.266666666666,58.836666666666666,18.71,1.0021424745581147
2017,3,22693.3,18438.3,4255.0,58.78,18.75,1.0021378941742383
2017,4,22704.733333333334,18563.3,4141.433333333333,58.800000000000004,18.24,0.9727999999999999
2017,5,22716.166666666664,18688.3,4027.866666666667,58.82,17.73,0.9720394736842106
2017,6,22727.6,18813.3,3914.3,58.84,17.22,0.9712351945854483
2017,7,22745.366666666665,18891.966666666667,3853.4333333333334,58.86666666666667,16.939999999999998,0.9837398373983739
2017,8,22763.133333333335,18970.63333333333,3792.5666666666666,58.89333333333334,16.66,0.9834710743801655
2017,9,22780.9,19049.3,3731.7,58.92,16.38,0.9831932773109243
2017,10,22775.600000000002,19032.333333333332,3743.3666666666663,58.88,16.436666666666667,1.0034595034595035
2017,11,22770.3,19015.36666666667,3755.0333333333333,58.839999999999996,16.493333333333332,1.0034475765564792
2017,12,22765.0,18998.4,3766.7,58.8,16.55,1.003435731608731
2018,1,22733.433333333334,18957.0,3776.5,58.68666666666667,16.613333333333333,1.0038267875125881
2018,2,22701.866666666665,18915.600000000002,3786.2999999999997,58.57333333333333,16.676666666666666,1.003812199036918
2018,3,22670.3,18874.2,3796.1,58.46,16.74,1.0037977213671796
